Account Name;Invoice Number;Invoice Date;Item Description;Category;Quantity;Sales
STH;1233183;29 Apr 20;DESK ORGANISATION BUNDLE PR;GOS & Mailing;1;23.69
STH;1239562;5 Feb 20;LAPTOP BAG BK EWENT URBAN 16I;Technology & Computing;1;22.99
STH;1239285;17 Jan 20;NDAY SUSPENSION FILE ORG A4 30MM PACK 25;Filing & Solutions;1;22.99
STH;1231168;25 Jan 20;BX24 TISSUES WE ESSENTIAL 2PLY 100 SHEET;Cleaning, Hygiene & Workwear;1;22.73
STH;1234329;26 May 20;BX24 TISSUES WE ESSENTIAL 2PLY 100 SHEET;Cleaning, Hygiene & Workwear;1;22.73
STH;1235449;3 Jan 20;LAPTOPCASE BK ML 15.4IN;Technology & Computing;1;22.49
STH;1238290;14 Feb 20;PRINTY STAMP 72X35MM;Writing & Machines;1;22.12
STH;1235412;7 Jan 20;PK2 MAGNETIC FRAME SILVER DURABLE A4;Furniture & Presentation;1;21.26
STH;1236584;28 Jan 20;Inpatient Drug Pres Chart Box=250;Other;1;21.05
STH;1237637;15 Apr 20;Inpatient Drug Pres Chart Box=250;Other;1;21.05
STH;1233293;14 May 20;INKJET CARTRIDGE BK OD COMPA. HP 953XL;Ink & Toner & Hardware;1;21.02
STH;1234091;21 Apr 20;Theatre Record Sheet 2  Box=500;Other;1;20.65
STH;1235788;26 Feb 20;Theatre Record Sheet 2  Box=500;Other;1;20.65
STH;1235862;23 Jan 20;OFFICE DEPOT STEP METAL STOOL;Cleaning, Hygiene & Workwear;1;20.52
STH;1233293;14 May 20;INKJET CARTRIDGE CY OD COMPA. HP 953XL;Ink & Toner & Hardware;1;20.14
STH;1233293;14 May 20;INKJET CARTRIDGE YW OD COMPA. HP 953XL;Ink & Toner & Hardware;1;20.14
STH;1233588;14 May 20;INKJET CARTRIDGE MA OD COMPA. HP 953XL;Ink & Toner & Hardware;1;20.14
STH;1232528;8 Jan 20;IMPRINT OFFICE (RECEIVED) DATE;Writing & Machines;1;19.79
STH;1235450;3 Jan 20;IMPRINT OFFICE (RECEIVED) DATE;Writing & Machines;1;19.79
STH;1237242;29 Jan 20;RM PPR LAID HI WHITE A4CONQ 100G;Paper, Envelopes & Labels;1;19.31
STH;1230099;4 Jun 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1232196;13 Feb 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1233326;29 Jan 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1235443;3 Jan 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1239211;4 Mar 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1239335;22 Jan 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1231133;10 Jun 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1233266;29 Jan 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1233377;27 Apr 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1234330;10 Mar 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1234837;6 May 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1236955;8 Jan 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1237953;21 May 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1239627;25 Feb 20;BX500 JAY CLOTH RED;Cleaning, Hygiene & Workwear;1;18.52
STH;1233153;18 Mar 20;TONER COLLECTION UNIT B5L37A HP;Ink & Toner & Hardware;1;18.36
STH;1233608;25 Mar 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;1;18.06
STH;1235447;3 Jan 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;1;18.06
STH;1237478;10 Jun 20;PK15 SCOTT ESSENTIAL FOLDED HT (5100)-CI;Cleaning, Hygiene & Workwear;1;18.06
STH;1239700;8 May 20;NEW INVOICE PAPER NO PERF BOX=1000;Other;1;18
STH;1239701;8 May 20;NEW INVOICE PAPER NO PERF BOX=1000;Other;1;18
STH;1238014;7 Feb 20;Kraft Paper Bag PK=25;Other;1;18
STH;1234091;21 Apr 20;EWS OBSERVATION CHART ADULT BOX=500;Other;1;17.92
STH;1231154;10 Jun 20;PACK6 WIPES BLUE WYPALL  ROLL;Cleaning, Hygiene & Workwear;1;17.39
STH;1235986;17 Mar 20;PACK6 WIPES BLUE WYPALL  ROLL;Cleaning, Hygiene & Workwear;1;17.39
STH;1237952;21 May 20;PACK6 WIPES BLUE WYPALL  ROLL;Cleaning, Hygiene & Workwear;1;17.39
STH;1238171;20 Mar 20;PACK6 WIPES BLUE WYPALL  ROLL;Cleaning, Hygiene & Workwear;1;17.39
STH;1239859;31 Mar 20;PACK6 WIPES BLUE WYPALL  ROLL;Cleaning, Hygiene & Workwear;1;17.39
STH;1230228;15 Jan 20;mag board 450hx600w mm;Furniture & Presentation;1;16.99
STH;1236627;21 Jan 20;mag board 450hx600w mm;Furniture & Presentation;1;16.99
STH;1231020;9 Apr 20;PK6 WIPR RL BE 20IN KIMCLRK PRF 2PLY 76M;Cleaning, Hygiene & Workwear;1;16.6
STH;1234330;10 Mar 20;PK6 WIPR RL BE 20IN KIMCLRK PRF 2PLY 76M;Cleaning, Hygiene & Workwear;1;16.6
STH;1239714;7 Jan 20;PK3 SPRAY REFILL AUTMATC CRISP L&L 250ML;Cleaning, Hygiene & Workwear;1;16.49
STH;1230697;16 Jun 20;BLACK N RED BOOK A5 F/RULED;GOS & Mailing;1;15.29
STH;1231167;25 Jan 20;Patient History And Cont NCR  BOX=500;Other;1;15.29
STH;1233101;23 Jan 20;Patient History And Cont NCR  BOX=500;Other;1;15.29
STH;1235446;3 Jan 20;PK10LABEL SPINEL/ARCH ORDOFIX YW DURABLE;Paper, Envelopes & Labels;1;15.29
STH;1237637;15 Apr 20;Patient History And Cont NCR  BOX=500;Other;1;15.29
STH;1234980;19 May 20;NBRD CORK AL FE 900X1200;Furniture & Presentation;1;15.15
STH;1237388;3 Feb 20;OD MESH MAGAZINE FILE BLACK;GOS & Mailing;1;14.85
STH;1232781;11 Jun 20;Spire Healthcare Archive Box PK=10;Other;1;14.54
STH;1235923;15 Feb 20;Spire Healthcare Archive Box PK=10;Other;1;14.54
STH;1239209;4 Mar 20;Spire Healthcare Archive Box PK=10;Other;1;14.54
STH;1239562;5 Feb 20;Spire Healthcare Archive Box PK=10;Other;1;14.54
STH;1231088;25 Mar 20;Daycase Outpatient Drug Presc PK=250;Other;1;14.3
STH;1239209;4 Mar 20;Daycase Outpatient Drug Presc PK=250;Other;1;14.3
STH;1239507;15 May 20;PK6 CENTRE PULL ROLL NICEDAY BLUE 1 PLY;Cleaning, Hygiene & Workwear;1;14.17
STH;1235901;13 Jan 20;MAG BOARD 600HX900W MM;Furniture & Presentation;1;13.79
STH;1230052;28 Apr 20;MAG BOARD 900H X 1200 W MM;Furniture & Presentation;1;13.67
STH;1232414;21 Jan 20;Thames Valley Appointment Card PK=50;Other;1;13.31
STH;1235901;13 Jan 20;General Information Folder PK=35;Other;1;13.27
STH;1239213;4 Mar 20;PK12 BATTER DURACELL AAA;Technology & Computing;1;13.19
STH;1231247;22 May 20;PK25 LBL LSR L/ARCH SPNE 4/SHT AVRY;Paper, Envelopes & Labels;1;13.1
STH;1233128;24 Apr 20;PK25 LBL LSR L/ARCH SPNE 4/SHT AVRY;Paper, Envelopes & Labels;1;13.1
STH;1238548;7 Mar 20;BOX OD CLIP LID PLASTIC 50L;Filing & Solutions;1;12.79
STH;1235443;3 Jan 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1237014;18 Mar 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1239335;22 Jan 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1230631;2 Mar 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1234208;27 Jan 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1234818;18 Feb 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1235833;13 Jan 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1236737;16 Jan 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1236955;8 Jan 20;PK36 TOILET TISSUES WHITE 2PLY 250 SHEET;Cleaning, Hygiene & Workwear;1;12.67
STH;1233165;14 Jan 20;PK100 SQUARE CUT FOLDERS BUFF OD MANILLA;Filing & Solutions;1;12.63
STH;1235793;26 Feb 20;PK100 SQUARE CUT MED WEIGHT FOLDERS BUFF;Filing & Solutions;1;12.63
STH;1239209;4 Mar 20;WALLCLOCK GY ALBA QUARTZ HORISSIMO 380MM;Furniture & Presentation;1;12.59
STH;1231439;27 Feb 20;LOOP SELLOTAPE SPOTS X 125;GOS & Mailing;1;12.29
STH;1231439;27 Feb 20;HOOK REMOVABLE SPOTS X 125;GOS & Mailing;1;12.29
STH;1232649;11 Jan 20;INK CARTRIDGE CYAN OD BROTHER LC-225XL;Ink & Toner & Hardware;1;12.1
STH;1235901;13 Jan 20;WHITEBOARD STARTER KIT OD;Furniture & Presentation;1;11.99
STH;1232807;16 Jan 20;WRIST REST KEYBOARD GEL BLACK 45X6.5CM;Furniture & Presentation;1;11.99
STH;1232649;11 Jan 20;INK CARTRIDGE YELLOW OD BROTHER LC-225XL;Ink & Toner & Hardware;1;11.93
STH;1231087;25 Mar 20;PK8 PERM MARKER FINE ASS WALLET SHARPIE;Writing & Machines;1;11.69
STH;1230228;15 Jan 20;PK50 DOC WALLETS BUFF FOOLSCAP 285 GSM;Filing & Solutions;1;11.36
STH;1238922;29 Apr 20;Outpatient Wallet  PK=25;Other;1;11.02
STH;1232760;11 Jun 20;PK4 MARKERS LIQUID CHALK ASSORTED PENTEL;Writing & Machines;1;10.92
STH;1234348;23 Mar 20;TRODAT COLOR WRDSTMP PRIVCFDL 43360;Writing & Machines;1;10.76
STH;1239213;4 Mar 20;BX250 ENVELOPE POCKET WE C4 OD  SS;Paper, Envelopes & Labels;1;10.63
STH;1239122;4 Mar 20;BX250 ENVELOPE POCKET WE C4 OD  SS;Paper, Envelopes & Labels;1;10.63
STH;1232311;11 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1232312;11 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1232313;11 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1232649;11 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1233154;18 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1233326;29 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1233327;29 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1235444;3 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1235787;26 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1235788;26 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1235789;26 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1235793;26 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1235903;12 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1236247;10 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1236627;21 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1237388;3 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1237480;10 Jun 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1239209;4 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1239587;30 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1239742;9 Jan 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1230059;4 Jun 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1230505;21 Apr 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1230773;28 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1231970;6 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1232216;11 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1233128;24 Apr 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1234300;1 Feb 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1234761;13 Mar 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1237442;2 Apr 20;RM COPY PAPER A4 ND 80GS;Paper, Envelopes & Labels;1;10.56
STH;1233354;20 Feb 20;PK50 BUBBLE ENV WE F/3 220X330;GOS & Mailing;1;10.15
STH;1235317;24 Jan 20;Generic Blood Trans Form with Pad PK=50;Other;1;10.15
STH;1236418;11 Jun 20;Generic Blood Trans Form with Pad PK=50;Other;1;10.15
STH;1231970;6 Feb 20;PK6BURN DRESSINGS 10X10CM ASTROPLAST-CS;Cleaning, Hygiene & Workwear;1;9.99
STH;1230100;4 Jun 20;GEL MOUSE PAD BK FELLOWES;Furniture & Presentation;1;9.83
STH;1231155;10 Jun 20;GEL MOUSE PAD BK FELLOWES;Furniture & Presentation;1;9.83
STH;1235862;23 Jan 20;GEL MOUSE PAD BK FELLOWES;Furniture & Presentation;1;9.83
STH;1239575;21 Feb 20;GEL MOUSE PAD BK FELLOWES;Furniture & Presentation;1;9.83
STH;1231087;25 Mar 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;1;9.72
STH;1231148;19 Feb 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;1;9.72
STH;1235443;3 Jan 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;1;9.72
STH;1235795;26 Feb 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;1;9.72
STH;1236268;5 Feb 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;1;9.72
STH;1237015;18 Mar 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;1;9.72
STH;1239211;4 Mar 20;PK36 TOILET TISSUE ROLLS 2PLY 320 SHEETS;Cleaning, Hygiene & Workwear;1;9.72
STH;1238579;7 May 20;ADJUSTABLE FOOTREST OD;Furniture & Presentation;1;9.67
STH;1230505;21 Apr 20;BK FELLOWES GEL REST;Furniture & Presentation;1;9.67
STH;1231021;24 Apr 20;ADJUSTABLE FOOTREST OD;Furniture & Presentation;1;9.67
STH;1237652;8 Apr 20;ADJUSTABLE FOOTREST OD;Furniture & Presentation;1;9.67
STH;1235901;13 Jan 20;ENAMEL WHITEBOARD 600 X 450;Furniture & Presentation;1;9.4
STH;1235776;27 Feb 20;MSE ATI WLESS MOB AT2306;Technology & Computing;1;9.38
STH;1233128;24 Apr 20;PK50 CLARAFILE OfficeY FOOLSCAP;Filing & Solutions;1;9.31
STH;1231490;22 Jan 20;CEP DRAWER ORGANISER BLACK;Other;1;9.29
STH;1230229;15 Jan 20;BX1000 ENVL WE OD DL SS LFT WND 80;Paper, Envelopes & Labels;1;9.17
STH;1235444;3 Jan 20;BX1000 ENVL WE OD DL SS LFT WND 80;Paper, Envelopes & Labels;1;9.17
STH;1236627;21 Jan 20;BX1000 ENVL WE OD DL SS LFT WND 80;Paper, Envelopes & Labels;1;9.17
STH;1237242;29 Jan 20;BX1000 ENVL WE OD DL SS LFT WND 80;Paper, Envelopes & Labels;1;9.17
STH;1236931;19 Feb 20;BX1000 ENVL WE OD DL SS LFT WND 80;Paper, Envelopes & Labels;1;9.17
STH;1238730;14 Jan 20;BX1000 ENVL WE OD DL SS LFT WND 80;Paper, Envelopes & Labels;1;9.17
STH;1230505;21 Apr 20;MOUSE WIRELESS BK ATIVA AT2509;Technology & Computing;1;9.13
STH;1235317;24 Jan 20;PK100 SQUARE CUT FOLDERS BUFF A4 175GSM;Filing & Solutions;1;9.05
STH;1231511;27 Feb 20;BX1000 ENVEL WE OD DL SS 80GSM;Paper, Envelopes & Labels;1;8.47
STH;1233165;14 Jan 20;BX1000 ENVEL WE OD DL SS 80GSM;Paper, Envelopes & Labels;1;8.47
STH;1235793;26 Feb 20;BX1000 ENVEL WE OD DL SS 80GSM;Paper, Envelopes & Labels;1;8.47
STH;1236627;21 Jan 20;BX1000 ENVEL WE OD DL SS 80GSM;Paper, Envelopes & Labels;1;8.47
STH;1239587;30 Jan 20;BX1000 ENVEL WE OD DL SS 80GSM;Paper, Envelopes & Labels;1;8.47
STH;1235491;3 Jan 20;IMPRINT OFFICE LINE DATER 4mm;Writing & Machines;1;8.42
STH;1234855;22 Apr 20;DYMO LETRATAG ULTRA BLUE LABELS;Writing & Machines;1;8.39
STH;1234855;22 Apr 20;TAPE LETRATAG BK/METAL SILVER DYMO 12MM;Writing & Machines;1;8.39
STH;1232194;13 Jun 20;PK2 ALUMINIUM FRAMES GREY A4 NICEDAY;Furniture & Presentation;1;8.32
STH;1231445;28 May 20;PK10 RING BR A4 PL OD 2R;Filing & Solutions;1;8.29
STH;1235792;26 Feb 20;PK50 SUSPF VERT ND FC V-BASE CLENCH BAR;Filing & Solutions;1;8.29
STH;1239213;4 Mar 20;PK12 BATTERY DURACELL AA;Technology & Computing;1;7.99
STH;1234980;19 May 20;COMFORT SCISSOR 18CM SCOTCH;GOS & Mailing;1;7.49
STH;1230229;15 Jan 20;Patient History Sheets  Box=500;Other;1;7.41
STH;1235861;23 Jan 20;BX500 ENVEL WE OD SS LFT WND C5 90;Paper, Envelopes & Labels;1;7.41
STH;1231439;27 Feb 20;BX500 ENVEL WE OD SS LFT WND C5 90;Paper, Envelopes & Labels;1;7.41
STH;1230631;2 Mar 20;PK200 REFUSE SACKS BK 10KG 457X737X965MM;Cleaning, Hygiene & Workwear;1;7.28
STH;1231020;9 Apr 20;PK200 REFUSE SACKS BK 10KG 457X737X965MM;Cleaning, Hygiene & Workwear;1;7.28
STH;1232497;2 Jun 20;PK200 REFUSE SACKS BK 10KG 457X737X965MM;Cleaning, Hygiene & Workwear;1;7.28
STH;1234818;18 Feb 20;PK200 REFUSE SACKS BK 10KG 457X737X965MM;Cleaning, Hygiene & Workwear;1;7.28
STH;1235833;13 Jan 20;PK200 REFUSE SACKS BK 10KG 457X737X965MM;Cleaning, Hygiene & Workwear;1;7.28
STH;1238532;12 Mar 20;PK200 REFUSE SACKS BK 10KG 457X737X965MM;Cleaning, Hygiene & Workwear;1;7.28
STH;1235446;3 Jan 20;PK 10 SPIRAL PAD 125X200MM RLD 150 SHEET;GOS & Mailing;1;7.18
STH;1231439;27 Feb 20;BX250 ENVELOPES WE OD SS LFT WND C4;Paper, Envelopes & Labels;1;7.09
STH;1235450;3 Jan 20;BX250 ENVELOPES WE OD SS LFT WND C4;Paper, Envelopes & Labels;1;7.09
STH;1236515;28 Jan 20;BX250 ENVELOPES WE OD SS LFT WND C4;Paper, Envelopes & Labels;1;7.09
STH;1239230;22 Jan 20;BX250 ENVELOPES WE OD SS LFT WND C4;Paper, Envelopes & Labels;1;7.09
STH;1230886;15 Apr 20;PK100 WOUND CLEANSING WIPES RELIWIPE;Cleaning, Hygiene & Workwear;1;6.89
STH;1235450;3 Jan 20;PK100BUBBLE ENV WE MAILLITE 150X210;GOS & Mailing;1;6.82
STH;1235776;27 Feb 20;PK500ENVELOPES PLAIN WE C5 OD  90GSM;Paper, Envelopes & Labels;1;6.76
STH;1238579;7 May 20;PK500ENVELOPES PLAIN WE C5 OD  90GSM;Paper, Envelopes & Labels;1;6.76
STH;1230229;15 Jan 20;PK100 SQUARE CUT FOLDERS GREEN 180 GSM;Filing & Solutions;1;6.71
STH;1236110;11 Mar 20;PK50 DOCUMENT WALLETS PINK A4 OD 285 GSM;Filing & Solutions;1;6.7
STH;1235446;3 Jan 20;FRESHMATIC MAX REFILL LAVENDER 250ML;Cleaning, Hygiene & Workwear;1;6.59
STH;1230100;4 Jun 20;BK FELLOWES FOAM REST;Furniture & Presentation;1;6.55
STH;1230052;28 Apr 20;BLACK N RED BOOK A4 INDEX A-Z;GOS & Mailing;1;6.54
STH;1235491;3 Jan 20;2021 DIARY BK A5 COMERCIAL BUSINESS DTP;GOS & Mailing;1;6.49
STH;1235317;24 Jan 20;Generic Combined Request Form PK=100;Other;1;6.38
STH;1236418;11 Jun 20;Generic Combined Request Form PK=100;Other;1;6.03
STH;1237954;21 May 20;PK10 2RNG BR PP A4 RD OD;Filing & Solutions;1;5.95
STH;1239122;4 Mar 20;WALL CLOCK BK PLASTIC FRAME 31.5X31.5X5;Furniture & Presentation;1;5.84
STH;1235284;9 Jun 20;WARNING TAPE BK/YW OFFICEDEP 50MMX66M;GOS & Mailing;1;5.8
STH;1235774;18 Jan 20;PK50 DOC WALLETS ASST/COLOURS F/SCAP O/D;Filing & Solutions;1;5.76
STH;1235902;12 Feb 20;BOOK BLACK A6 BLCKNRD INDEX RULED FEINT;GOS & Mailing;1;5.74
STH;1233010;22 Jan 20;WASHING UP LIGUID ORIGINAL FAIRY 900ML;Cleaning, Hygiene & Workwear;1;5.57
STH;1234347;23 Mar 20;RUBBER BANDS OD NATURAL 500G 90MMX6MM;GOS & Mailing;1;5.57
STH;1235231;8 Jan 20;Q CONNECT PVC CLIPBOARD FOLDOVER BLK;Other;1;5.57
STH;1235788;26 Feb 20;RUBBER BANDS OD NATURAL 500G 90MMX6MM;GOS & Mailing;1;5.57
STH;1235861;23 Jan 20;RUBBER BANDS OD NATURAL 500G 80MMX6MM;GOS & Mailing;1;5.57
STH;1235941;6 Feb 20;WASHING UP LIGUID ORIGINAL FAIRY 900ML;Cleaning, Hygiene & Workwear;1;5.57
STH;1237753;6 Jun 20;WASHING UP LIGUID ORIGINAL FAIRY 900ML;Cleaning, Hygiene & Workwear;1;5.57
STH;1239266;13 May 20;WASHING UP LIGUID ORIGINAL FAIRY 900ML;Cleaning, Hygiene & Workwear;1;5.57
STH;1239703;24 Mar 20;WASHING UP LIGUID ORIGINAL FAIRY 900ML;Cleaning, Hygiene & Workwear;1;5.57
STH;1231119;25 Jan 20;PK28 BATTERIES ATIVA PREMIUM ALKAL AA;Technology & Computing;1;5.53
STH;1236248;10 Jan 20;PK12 EXTRA STICKY NOTES YL 76X76MM;GOS & Mailing;1;5.27
STH;1232217;11 Mar 20;PK6 THICK BLEACH 6 X 750ML;Cleaning, Hygiene & Workwear;1;5.27
STH;1233352;11 Feb 20;PK6 THICK BLEACH 6 X 750ML;Cleaning, Hygiene & Workwear;1;5.27
STH;1239092;20 Jan 20;PK6 THICK BLEACH 6 X 750ML;Cleaning, Hygiene & Workwear;1;5.27
STH;1231088;25 Mar 20;PK250 ED CARD CRM OD CONTR A4 160G;Paper, Envelopes & Labels;1;5.18
STH;1233153;18 Mar 20;PK250 ED CARD CRM OD CONTR A4 160G;Paper, Envelopes & Labels;1;5.18
STH;1236584;28 Jan 20;PK250 ED CARD CRM OD CONTR A4 160G;Paper, Envelopes & Labels;1;5.18
STH;1238551;23 Apr 20;DYMO PAPER TAPE WHITE;Writing & Machines;1;5.1
STH;1233154;18 Mar 20;PK4 WHITEBOARD MARKER AS ND WBM2.5;Writing & Machines;1;4.99
STH;1233183;29 Apr 20;PK4 WHITEBOARD MARKER AS ND WBM2.5;Writing & Machines;1;4.99
STH;1235786;26 Feb 20;PK4 WHITEBOARD MARKER AS ND WBM2.5;Writing & Machines;1;4.99
STH;1236627;21 Jan 20;RM500  PPR  YW A4 OD CONTR  80G;Paper, Envelopes & Labels;1;4.95
STH;1232180;5 May 20;PK100 5STAR FACILITIES KEY FOBS BE-CS;Furniture & Presentation;1;4.95
STH;1238287;14 Feb 20;BK/SL FELLOWES FOAM PAD;Furniture & Presentation;1;4.93
STH;1233011;22 Jan 20;LEVER ARCH FILE BE A4 75MM NICEDAY;Filing & Solutions;1;4.79
STH;1233165;14 Jan 20;RUBBER BANDS OD NATURAL 500G 150MMX6MM;GOS & Mailing;1;4.79
STH;1235491;3 Jan 20;RUBBER BANDS OD NATURAL 500G 180MMX12MM;GOS & Mailing;1;4.79
STH;1236366;20 Mar 20;RUBBER BANDS OD NATURAL 500G 180MMX12MM;GOS & Mailing;1;4.79
STH;1236247;10 Jan 20;PK12 MARKER RED 1MM NICEDAY PBM1.0;Writing & Machines;1;4.72
STH;1236270;15 Jan 20;Reduced Day Case Menu PK=15;Other;1;4.62
STH;1239440;14 Mar 20;Reduced Day Case Menu PK=15;Other;1;4.62
STH;1235776;27 Feb 20;PK2 BATTERIES DURACELL 9V PLUS POWR 6LR6;Technology & Computing;1;4.49
STH;1238730;14 Jan 20;Danger of Infection Label EA=1;Other;1;4.45
STH;1236878;2 Jun 20;PK12 INDEX CONCORD MYLAR A4 JAN-DEC;Filing & Solutions;1;4.37
STH;1232760;11 Jun 20;PK 10 SPIRAL PAD 125X200MM RLD 80 SHEET;GOS & Mailing;1;4.21
STH;1236110;11 Mar 20;9L REALLY USEFUL BOX;Filing & Solutions;1;4.2
STH;1232609;8 Jan 20;NDAY LASER LABELS 99.1 X 38.1MM;Paper, Envelopes & Labels;1;4.15
STH;1233165;14 Jan 20;NDAY LASER LABELS 99.1 X 38.1MM;Paper, Envelopes & Labels;1;4.15
STH;1233327;29 Jan 20;NDAY LASER LABELS 99.1 X 38.1MM;Paper, Envelopes & Labels;1;4.15
STH;1235446;3 Jan 20;NOTEBOOK BK FORAY HARD A5 RULED CLASS 80;GOS & Mailing;1;4.04
STH;1236270;15 Jan 20;In Patient Menu PK=15;Other;1;3.92
STH;1239440;14 Mar 20;In Patient Menu PK=15;Other;1;3.92
STH;1239575;21 Feb 20;LEV ARC FIL WE2EX 80MM;Filing & Solutions;1;3.89
STH;1234331;10 Mar 20;RM500 PPR  OE OD CONTR A4 80G 500 S;Paper, Envelopes & Labels;1;3.77
STH;1232516;2 Jun 20;FLY AND WASP KILLER BIG D 300ML;Cleaning, Hygiene & Workwear;1;3.76
STH;1233080;30 Jan 20;PK3 JOTTA A5 PUKKA PADS;GOS & Mailing;1;3.73
STH;1233326;29 Jan 20;PACK 5 SPRL PAD (125X200MM) RLD NICEDAY;GOS & Mailing;1;3.73
